010.9	-5.208000E-4
014.3	-7.619900E-4
019.4	-3.508400E-4
024.4	-7.322600E-4
029.7	-1.338300E-4
035.0	-2.974000E-4
040.1	-1.406600E-4
045.4	-1.355300E-4
050.5	-2.768400E-4
055.6	7.030000E-5
060.7	2.843000E-5
065.7	6.390000E-5
070.9	2.116000E-5
076.0	-3.354000E-5
081.1	8.381000E-5
082.9	-1.133000E-5
084.5	-7.480000E-5
086.4	1.785100E-4
088.4	7.769300E-4
090.3	1.835940E-3
092.4	2.564570E-3
094.4	2.915880E-3
096.1	3.126890E-3
098.3	3.063620E-3
100.4	3.239380E-3
